"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WSF2","WSF5","WSFG"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-04-23","12.08","0.32","0.0","83","62",,,"41.4"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-04-24","7.83","0.00","0.0","67","53",,,"27.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-04-25","6.93","0.00","0.0","70","51",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-04-26","5.59","0.00","0.0","76","48",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-04-27","3.58","0.00","0.0","76","58",,,"13.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-04-28","4.92","0.00","0.0","81","59",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-04-29","5.14","0.00","0.0","81","58",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-04-30","4.03","0.00","0.0","85","60",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-01","9.62","0.00","0.0","84","65",,,"30.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-02","6.93","0.00","0.0","74","58",,,"26.4"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-03","9.40","0.00","0.0","76","58",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-04","5.82","0.23","0.0","86","67",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-05","3.58","0.00","0.0","88","66",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-06","7.38","0.00","0.0","87","68",,,"24.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-07","9.17","0.00","0.0","86","72",,,"25.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-08","11.63","1.18","0.0","86","71",,,"34.4"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-09","15.66","0.39","0.0","86","77",,,"32.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-10","6.71","1.12","0.0","80","67",,,"27.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-11","4.47","1.04","0.0","83","67",,,"28.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-12","4.92","0.08","0.0","78","68",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-13","11.63","0.00","0.0","86","76",,,"25.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-14","9.17","0.00","0.0","87","72",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-15","2.91","0.00","0.0","88","68",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-16","6.26","0.00","0.0","87","70",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-17","12.08","0.00","0.0","86","74",,,"27.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-18","13.65","0.00","0.0","87","77",,,"27.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-19","8.05","1.15","0.0","81","65",,,"23.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-20","6.93","0.00","0.0","79","60",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-21","1.79","0.00","0.0","83","57",,,"13.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-22","3.58","0.00","0.0","85","61",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-23","4.70","0.00","0.0","87","64",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-24","6.26","0.00","0.0","87","65",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-25","5.14","0.00","0.0","88","70",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-26","5.82","0.00","0.0","87","70",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-27","7.61","0.00","0.0","88","74",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-28","7.61","0.00","0.0","88","73",,,"23.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-29","5.59","0.68","0.0","87","71",,,"27.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-30","3.80","3.59","0.0","82","69",,,"36.7"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-05-31","4.70","0.17","0.0","85","67",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-01","4.25","1.64","0.0","80","66",,,"32.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-02","2.68","0.00","0.0","88","65",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-03","4.70","0.00","0.0","87","68",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-04","6.26","0.00","0.0","89","70",,,"28.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-05","2.91","0.00","0.0","91","71",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-06","5.59","0.00","0.0","88","72",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-07","6.71","0.00","0.0","90","71",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-08","6.04","0.00","0.0","91","75",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-09","4.70","0.00","0.0","91","75",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-10","3.58","0.00","0.0","94","72",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-11","6.93","0.01","0.0","89","73",,,"23.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-12","8.05","0.00","0.0","79","71",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-13","4.92","0.00","0.0","84","63",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-14","2.46","0.00","0.0","84","62",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-15","3.13","0.00","0.0","86","63",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-16","7.16","0.08","0.0","84","64",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-17","10.07","0.00","0.0","85","68",,,"28.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-18","5.59","0.00","0.0","86","67",,,"25.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-19","2.91","0.00","0.0","88","65",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-20","2.46","0.00","0.0","85","66",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-21","3.36","0.00","0.0","90","70",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-22","2.46","0.50","0.0","89","69",,,"13.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-23","2.91","0.00","0.0","90","70",,,"13.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-24","2.46","0.03","0.0","91","70",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-25","3.13","0.00","0.0","90","69",,,"28.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-26","3.58","0.00","0.0","92","72",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-27","4.25","0.00","0.0","94","72",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-28","2.91","0.38","0.0","89","73",,,"25.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-29","3.80","0.09","0.0","84","69",,,"23.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-06-30","2.91","0.08","0.0","87","71",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-01","4.70","2.30","0.0","80","69",,,"30.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-02","6.04","0.02","0.0","88","73",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-03","8.28","0.00","0.0","88","72",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-04","12.30","0.00","0.0","88","79",,,"27.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-05","9.62","0.00","0.0","89","72",,,"25.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-06","3.36","0.00","0.0","91","72",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-07","2.91","0.00","0.0","93","72",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-08","3.80","0.00","0.0","93","73",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-09","5.14","0.00","0.0","95","75",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-10","5.37","0.40","0.0","90","76",,,"23.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-11","4.47","0.00","0.0","95","75",,,"10.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-12","2.01","0.00","0.0","95","75",,,"13.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-13","5.82","0.00","0.0","92","75",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-14","7.38","0.04","0.0","90","74",,,"24.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-15","4.03","0.06","0.0","87","74",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-16","1.79","0.37","0.0","91","73",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-17","3.36","0.00","0.0","91","74",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-18","4.47","0.00","0.0","93","75",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-19","2.91","0.24","0.0","93","73",,,"30.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-20","3.80","0.03","0.0","90","75",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-21","3.58","0.00","0.0","93","77",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-22","4.25","0.00","0.0","92","76",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-23","5.14","0.00","0.0","93","76",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-24","4.25","0.00","0.0","92","75",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-25","1.79","1.01","0.0","92","75",,,"23.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-26","2.24","0.82","0.0","92","75",,,"30.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-27","4.92","1.87","0.0","94","71",,,"32.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-28","5.14","0.00","0.0","93","75",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-29","10.96","2.21","0.0","84","75",,,"36.7"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-30","10.74","0.69","0.0","83","76",,,"26.4"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-07-31","7.83","2.80","0.0","83","74",,,"31.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-01","6.71","0.45","0.0","88","73",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-02","3.80","0.00","0.0","92","74",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-03","5.82","0.07","0.0","86","76",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-04","5.59","0.22","0.0","88","76",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-05","4.92","0.00","0.0","89","73",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-06","4.92","0.00","0.0","91","76",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-07","3.80","0.00","0.0","91","75",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-08","3.36","0.00","0.0","92","73",,,"13.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-09","2.91","0.23","0.0","93","74",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-10","3.58","0.53","0.0","89","75",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-11","3.58","1.79","0.0","91","74",,,"26.4"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-12","1.57","1.12","0.0","90","74",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-13","2.46","0.13","0.0","89","74",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-14","2.01","0.12","0.0","92","73",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-15","3.36","0.00","0.0","94","75",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-16","2.46","0.00","0.0","96","76",,,"11.4"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-17","2.91","0.00","0.0","95","77",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-18","1.79","0.08","0.0","93","77",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-19","2.46","0.00","0.0","94","76",,,"10.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-20","2.68","0.07","0.0","95","76",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-21","2.91","0.54","0.0","92","75",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-22","3.80","0.00","0.0","90","76",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-23","3.58","0.00","0.0","93","77",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-24","3.80","0.00","0.0","91","75",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-25","2.46","0.00","0.0","92","76",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-26","3.36","0.00","0.0","94","75",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-27","1.79","0.00","0.0","96","77",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-28","1.57","0.00","0.0","94","75",,,"11.4"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-29","4.70","0.00","0.0","93","76",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-30","3.80","0.00","0.0","93","73",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-08-31","4.25","0.00","0.0","93","72",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-01","3.58","0.00","0.0","93","72",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-02","2.91","0.00","0.0","96","74",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-03","2.68","0.00","0.0","94","71",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-04","3.13","0.15","0.0","94","70",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-05","4.70","0.00","0.0","88","70",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-06","4.70","0.00","0.0","87","67",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-07","3.80","0.00","0.0","89","66",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-08","3.80","0.00","0.0","92","67",,,"20.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-09","2.46","0.00","0.0","94","68",,,"13.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-10","5.82","0.00","0.0","90","71",,,"13.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-11","1.79","0.00","0.0","90","65",,,"11.4"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-12","2.01","0.00","0.0","89","69",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-13","0.89","0.21","0.0","86","72",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-14","1.34","0.00","0.0","93","72",,,"11.4"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-15","3.80","0.00","0.0","91","74",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-16","4.03","0.06","0.0","93","73",,,"25.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-17","2.24","0.04","0.0","91","75",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-18","4.25","0.00","0.0","89","71",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-19","2.91","0.00","0.0","91","69",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-20","2.46","0.00","0.0","90","71",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-21","2.68","0.00","0.0","91","72",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-22","8.50","0.25","0.0","78","60",,,"21.9"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-23","5.14","0.00","0.0","78","60",,,"16.1"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-24","8.72","0.00","0.0","80","69",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-25","6.71","0.00","0.0","82","68",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-26","3.80","0.00","0.0","87","69",,,"12.8"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-27","3.36","0.00","0.0","87","67",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-28","6.04","0.00","0.0","86","66",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-29","8.72","0.00","0.0","85","65",,,"23.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-09-30","9.84","0.00","0.0","91","72",,,"24.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-10-01","8.95","0.00","0.0","86","73",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-10-02","7.16","0.00","0.0","86","72",,,"18.3"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-10-03","7.61","0.95","0.0","79","70",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-10-04","12.30","0.99","0.0","76","68",,,"36.7"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-10-05","4.25","0.00","0.0","85","66",,,"15.0"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-10-06","4.92","0.00","0.0","81","66",,,"17.2"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-10-07","6.26","0.00","0.0","75","56",,,"19.5"
"USW00012958","NEW ORLEANS ALVIN CALLENDER FIELD, LA US","29.81667","-90.01667","1.5","1995-10-08","3.36","0.00","0.0","78","56",,,"16.1"
